,paper_url,paper_title,paper_arxiv_id,paper_url_abs,paper_url_pdf,repo_url,is_official,mentioned_in_paper,mentioned_in_github,framework,readme_url
2852,https://paperswithcode.com/paper/two-stream-aural-visual-affect-analysis-in,Two-Stream Aural-Visual Affect Analysis in the Wild,2002.03399,https://arxiv.org/abs/2002.03399v2,https://arxiv.org/pdf/2002.03399v2.pdf,https://github.com/kuhnkeF/ABAW2020TNT,True,True,True,pytorch,https://raw.githubusercontent.com/kuhnkeF/ABAW2020TNT/master/README.md
2853,https://paperswithcode.com/paper/marginalised-gaussian-processes-with-nested,Marginalised Gaussian Processes with Nested Sampling,2010.16344,https://arxiv.org/abs/2010.16344v2,https://arxiv.org/pdf/2010.16344v2.pdf,https://github.com/frgsimpson/nsampling,True,True,True,tf,https://raw.githubusercontent.com/frgsimpson/nsampling/main/README.md
2854,https://paperswithcode.com/paper/filtering-distillation-and-hard-negatives-for,"Filtering, Distillation, and Hard Negatives for Vision-Language Pre-Training",2301.02280,https://arxiv.org/abs/2301.02280v2,https://arxiv.org/pdf/2301.02280v2.pdf,https://github.com/facebookresearch/diht,True,True,True,pytorch,https://raw.githubusercontent.com/facebookresearch/diht/main/README.md
2855,https://paperswithcode.com/paper/multi-modal-self-supervised-learning-for,Multi-Modal Self-Supervised Learning for Recommendation,2302.10632,https://arxiv.org/abs/2302.10632v5,https://arxiv.org/pdf/2302.10632v5.pdf,https://github.com/hkuds/mmssl,True,True,True,pytorch,https://raw.githubusercontent.com/hkuds/mmssl/main/README.md
2856,https://paperswithcode.com/paper/quantifying-uncertainties-in-the-solar-axion,Quantifying uncertainties in the solar axion flux and their impact on determining axion model parameters,2101.08789,https://arxiv.org/abs/2101.08789v3,https://arxiv.org/pdf/2101.08789v3.pdf,https://github.com/sebhoof/SolarAxionFlux,True,True,True,none,https://raw.githubusercontent.com/sebhoof/SolarAxionFlux/master/README.md
2857,https://paperswithcode.com/paper/axion-helioscopes-as-solar-thermometers,Axion Helioscopes as Solar Thermometers,2306.00077,https://arxiv.org/abs/2306.00077v2,https://arxiv.org/pdf/2306.00077v2.pdf,https://github.com/sebhoof/SolarAxionFlux,True,True,True,none,https://raw.githubusercontent.com/sebhoof/SolarAxionFlux/master/README.md
2858,https://paperswithcode.com/paper/a-quick-primer-on-machine-learning-in,A Quick Primer on Machine Learning in Wireless Communications,2312.17713,https://arxiv.org/abs/2312.17713v3,https://arxiv.org/pdf/2312.17713v3.pdf,https://github.com/farismismar/eesc7v86-fall22,True,True,True,tf,https://raw.githubusercontent.com/farismismar/eesc7v86-fall22/main/README.md
2859,https://paperswithcode.com/paper/phase-transition-in-firefly-cellular-automata,Time complexity of Synchronization of discrete pulse-coupled oscillators on trees,1610.00837,https://arxiv.org/abs/1610.00837v3,https://arxiv.org/pdf/1610.00837v3.pdf,https://github.com/hanbaeklyu/fca,True,True,True,none,https://raw.githubusercontent.com/hanbaeklyu/fca/main/README.md
2860,https://paperswithcode.com/paper/universal-construction-of-decoders-from,Universal construction of decoders from encoding black boxes,2110.00258,https://arxiv.org/abs/2110.00258v5,https://arxiv.org/pdf/2110.00258v5.pdf,https://github.com/sy3104/isometry_inversion,True,True,True,none,https://raw.githubusercontent.com/sy3104/isometry_inversion/main/README.md
2861,https://paperswithcode.com/paper/conserved-currents-for-kerr-and-orthogonality,Conserved currents for Kerr and orthogonality of quasinormal modes,2210.15935,https://arxiv.org/abs/2210.15935v3,https://arxiv.org/pdf/2210.15935v3.pdf,https://github.com/sprogl/h-k-tensors,True,True,True,none,https://raw.githubusercontent.com/sprogl/h-k-tensors/main/README.md
2862,https://paperswithcode.com/paper/styleganex-stylegan-based-manipulation-beyond,StyleGANEX: StyleGAN-Based Manipulation Beyond Cropped Aligned Faces,2303.06146,https://arxiv.org/abs/2303.06146v2,https://arxiv.org/pdf/2303.06146v2.pdf,https://github.com/williamyang1991/styleganex,True,True,True,pytorch,https://raw.githubusercontent.com/williamyang1991/styleganex/main/README.md
2863,https://paperswithcode.com/paper/bandwidth-selection-for-gaussian-kernel-ridge,Bandwidth Selection for Gaussian Kernel Ridge Regression via Jacobian Control,2205.11956,https://arxiv.org/abs/2205.11956v4,https://arxiv.org/pdf/2205.11956v4.pdf,https://github.com/allerbo/jacobian_bandwidth_selection,True,True,True,none,https://raw.githubusercontent.com/allerbo/jacobian_bandwidth_selection/main/README.md
2864,https://paperswithcode.com/paper/uniformer-unified-multi-view-fusion,UniFusion: Unified Multi-view Fusion Transformer for Spatial-Temporal Representation in Bird's-Eye-View,2207.08536,https://arxiv.org/abs/2207.08536v2,https://arxiv.org/pdf/2207.08536v2.pdf,https://github.com/cfzd/unifusion,True,True,True,none,https://raw.githubusercontent.com/cfzd/unifusion/main/README.md
2865,https://paperswithcode.com/paper/genios-an-almost-second-order-operator,GeNIOS: an (almost) second-order operator-splitting solver for large-scale convex optimization,2310.08333,https://arxiv.org/abs/2310.08333v1,https://arxiv.org/pdf/2310.08333v1.pdf,https://github.com/tjdiamandis/genios.jl,True,True,True,none,https://raw.githubusercontent.com/tjdiamandis/genios.jl/main/README.md
2866,https://paperswithcode.com/paper/is-synthetic-data-from-diffusion-models-ready,Is Synthetic Data From Diffusion Models Ready for Knowledge Distillation?,2305.12954,https://arxiv.org/abs/2305.12954v1,https://arxiv.org/pdf/2305.12954v1.pdf,https://github.com/zhengli97/dm-kd,True,True,True,pytorch,https://raw.githubusercontent.com/zhengli97/dm-kd/main/README.md
2867,https://paperswithcode.com/paper/the-quadratic-quadratic-regulator-problem,The Quadratic-Quadratic Regulator Problem: Approximating feedback controls for quadratic-in-state nonlinear systems,1910.03396,https://arxiv.org/abs/1910.03396v1,https://arxiv.org/pdf/1910.03396v1.pdf,https://github.com/jborggaard/QQR,True,True,True,none,https://raw.githubusercontent.com/jborggaard/QQR/main/README.md
2868,https://paperswithcode.com/paper/on-approximating-polynomial-quadratic,On Approximating Polynomial-Quadratic Regulator Problems,2009.11068,https://arxiv.org/abs/2009.11068v1,https://arxiv.org/pdf/2009.11068v1.pdf,https://github.com/jborggaard/QQR,True,True,True,none,https://raw.githubusercontent.com/jborggaard/QQR/main/README.md
2869,https://paperswithcode.com/paper/denoising-diffusion-models-for-plug-and-play,Denoising Diffusion Models for Plug-and-Play Image Restoration,2305.08995,https://arxiv.org/abs/2305.08995v1,https://arxiv.org/pdf/2305.08995v1.pdf,https://github.com/yuanzhi-zhu/diffpir,True,True,True,pytorch,https://raw.githubusercontent.com/yuanzhi-zhu/diffpir/main/README.md
2870,https://paperswithcode.com/paper/clip2scene-towards-label-efficient-3d-scene,CLIP2Scene: Towards Label-efficient 3D Scene Understanding by CLIP,2301.04926,https://arxiv.org/abs/2301.04926v2,https://arxiv.org/pdf/2301.04926v2.pdf,https://github.com/runnanchen/clip2scene,True,True,True,pytorch,https://raw.githubusercontent.com/runnanchen/clip2scene/main/README.md
2871,https://paperswithcode.com/paper/bi-mapper-holistic-bev-semantic-mapping-for,Bi-Mapper: Holistic BEV Semantic Mapping for Autonomous Driving,2305.04205,https://arxiv.org/abs/2305.04205v3,https://arxiv.org/pdf/2305.04205v3.pdf,https://github.com/lynn-yu/bi-mapper,True,True,True,pytorch,https://raw.githubusercontent.com/lynn-yu/bi-mapper/main/README.md
2872,https://paperswithcode.com/paper/on-the-evaluation-of-generative-models-in,Evaluating generative models in high energy physics,2211.10295,https://arxiv.org/abs/2211.10295v2,https://arxiv.org/pdf/2211.10295v2.pdf,https://github.com/jet-net/jetnet,True,True,True,pytorch,https://raw.githubusercontent.com/jet-net/jetnet/main/README.md
2873,https://paperswithcode.com/paper/dafi-an-open-source-framework-for-ensemble,DAFI: An Open-Source Framework for Ensemble-Based Data Assimilation and Field Inversion,2012.02651,https://arxiv.org/abs/2012.02651v1,https://arxiv.org/pdf/2012.02651v1.pdf,https://github.com/xiaoh/DAFI,True,True,True,none,https://raw.githubusercontent.com/xiaoh/DAFI/master/README.md
2874,https://paperswithcode.com/paper/regularized-ensemble-kalman-methods-for,Regularized Ensemble Kalman Methods for Inverse Problems,1910.01292,http://arxiv.org/abs/1910.01292v2,http://arxiv.org/pdf/1910.01292v2.pdf,https://github.com/xiaoh/DAFI,True,True,True,none,https://raw.githubusercontent.com/xiaoh/DAFI/master/README.md
2875,https://paperswithcode.com/paper/monocular-3d-human-pose-estimation-for-sports,Monocular 3D Human Pose Estimation for Sports Broadcasts using Partial Sports Field Registration,2304.04437,https://arxiv.org/abs/2304.04437v1,https://arxiv.org/pdf/2304.04437v1.pdf,https://github.com/tobibaum/partialsportsfieldreg_3dhpe,True,True,True,none,https://raw.githubusercontent.com/tobibaum/partialsportsfieldreg_3dhpe/master/README.md
2876,https://paperswithcode.com/paper/learning-to-estimate-external-forces-of-human,Learning to Estimate External Forces of Human Motion in Video,2207.05845,https://arxiv.org/abs/2207.05845v1,https://arxiv.org/pdf/2207.05845v1.pdf,https://github.com/michigancog/forcepose,True,True,True,pytorch,https://raw.githubusercontent.com/michigancog/forcepose/main/README.md
2877,https://paperswithcode.com/paper/ace-a-generic-constraint-solver,"ACE, a generic constraint solver",2302.05405,https://arxiv.org/abs/2302.05405v2,https://arxiv.org/pdf/2302.05405v2.pdf,https://github.com/xcsp3team/ace,True,True,True,none,https://raw.githubusercontent.com/xcsp3team/ace/main/README.md
2878,https://paperswithcode.com/paper/a-unified-framework-for-quantifying-privacy,A Unified Framework for Quantifying Privacy Risk in Synthetic Data,2211.10459,https://arxiv.org/abs/2211.10459v1,https://arxiv.org/pdf/2211.10459v1.pdf,https://github.com/statice/anonymeter,True,True,True,none,https://raw.githubusercontent.com/statice/anonymeter/main/README.md
2879,https://paperswithcode.com/paper/diffusion-explainer-visual-explanation-for,Diffusion Explainer: Visual Explanation for Text-to-image Stable Diffusion,2305.03509,https://arxiv.org/abs/2305.03509v3,https://arxiv.org/pdf/2305.03509v3.pdf,https://github.com/poloclub/diffusion-explainer,True,True,True,none,https://raw.githubusercontent.com/poloclub/diffusion-explainer/main/README.md
2880,https://paperswithcode.com/paper/plug-and-play-multilingual-few-shot-spoken,Plug-and-Play Multilingual Few-shot Spoken Words Recognition,2305.03058,https://arxiv.org/abs/2305.03058v1,https://arxiv.org/pdf/2305.03058v1.pdf,https://github.com/fewshotml/plix,True,True,True,pytorch,https://raw.githubusercontent.com/fewshotml/plix/main/README.md
2881,https://paperswithcode.com/paper/estimating-the-total-volume-of-queries-to-a,Estimating the Total Volume of Queries to a Search Engine,2101.09807,https://arxiv.org/abs/2101.09807v1,https://arxiv.org/pdf/2101.09807v1.pdf,https://github.com/ruggieris/QVolume,True,True,True,none,https://raw.githubusercontent.com/ruggieris/QVolume/master/README.md
2882,https://paperswithcode.com/paper/the-impact-of-batch-learning-in-stochastic-1,The Impact of Batch Learning in Stochastic Linear Bandits,2202.06657,https://arxiv.org/abs/2202.06657v2,https://arxiv.org/pdf/2202.06657v2.pdf,https://github.com/danilprov/batch-bandits,True,True,True,none,https://raw.githubusercontent.com/danilprov/batch-bandits/main/README.md
2883,https://paperswithcode.com/paper/the-impact-of-batch-learning-in-stochastic,The Impact of Batch Learning in Stochastic Bandits,2111.02071,https://arxiv.org/abs/2111.02071v1,https://arxiv.org/pdf/2111.02071v1.pdf,https://github.com/danilprov/batch-bandits,True,True,True,none,https://raw.githubusercontent.com/danilprov/batch-bandits/main/README.md
2884,https://paperswithcode.com/paper/neuralfuse-learning-to-improve-the-accuracy,NeuralFuse: Learning to Recover the Accuracy of Access-Limited Neural Network Inference in Low-Voltage Regimes,2306.16869,https://arxiv.org/abs/2306.16869v2,https://arxiv.org/pdf/2306.16869v2.pdf,https://github.com/ibm/neuralfuse,True,True,True,pytorch,https://raw.githubusercontent.com/ibm/neuralfuse/main/README.md
2885,https://paperswithcode.com/paper/trade-offs-between-fairness-and-privacy-in,Trade-Offs Between Fairness and Privacy in Language Modeling,2305.14936,https://arxiv.org/abs/2305.14936v1,https://arxiv.org/pdf/2305.14936v1.pdf,https://github.com/cleolotta/fair-and-private-lm,True,True,True,pytorch,https://raw.githubusercontent.com/cleolotta/fair-and-private-lm/main/README.md
2886,https://paperswithcode.com/paper/detecting-as-labeling-rethinking-lidar-camera,Detecting As Labeling: Rethinking LiDAR-camera Fusion in 3D Object Detection,2311.07152,https://arxiv.org/abs/2311.07152v1,https://arxiv.org/pdf/2311.07152v1.pdf,https://github.com/HuangJunJie2017/BEVDet,True,True,True,pytorch,https://raw.githubusercontent.com/HuangJunJie2017/BEVDet/main/README.md
2887,https://paperswithcode.com/paper/efficient-reachability-analysis-of-closed,Efficient Reachability Analysis of Closed-Loop Systems with Neural Network Controllers,2101.01815,https://arxiv.org/abs/2101.01815v2,https://arxiv.org/pdf/2101.01815v2.pdf,https://github.com/mit-acl/nn_robustness_analysis,True,True,True,pytorch,https://raw.githubusercontent.com/mit-acl/nn_robustness_analysis/master/README.md
2888,https://paperswithcode.com/paper/learning-representative-trajectories-of,Learning Representative Trajectories of Dynamical Systems via Domain-Adaptive Imitation,2304.10260,https://arxiv.org/abs/2304.10260v1,https://arxiv.org/pdf/2304.10260v1.pdf,https://github.com/dlr-mi/dati,True,True,True,tf,https://raw.githubusercontent.com/dlr-mi/dati/main/README.md
2889,https://paperswithcode.com/paper/synthesizer-preset-interpolation-using,Synthesizer Preset Interpolation using Transformer Auto-Encoders,2210.16984,https://arxiv.org/abs/2210.16984v2,https://arxiv.org/pdf/2210.16984v2.pdf,https://github.com/gwendal-lv/spinvae,True,True,True,pytorch,https://raw.githubusercontent.com/gwendal-lv/spinvae/main/README.md
2890,https://paperswithcode.com/paper/directed-acyclic-transformer-pre-training-for,Directed Acyclic Transformer Pre-training for High-quality Non-autoregressive Text Generation,2304.11791,https://arxiv.org/abs/2304.11791v1,https://arxiv.org/pdf/2304.11791v1.pdf,https://github.com/thu-coai/da-transformer,True,True,True,pytorch,https://raw.githubusercontent.com/thu-coai/da-transformer/main/README.md
2891,https://paperswithcode.com/paper/cross-modal-global-interaction-and-local,Cross-Modal Global Interaction and Local Alignment for Audio-Visual Speech Recognition,2305.09212,https://arxiv.org/abs/2305.09212v1,https://arxiv.org/pdf/2305.09212v1.pdf,https://github.com/yuchen005/gila,True,True,True,pytorch,https://raw.githubusercontent.com/yuchen005/gila/master/README.md
2892,https://paperswithcode.com/paper/improving-the-flexibility-and-robustness-of,Improving the Flexibility and Robustness of Model-Based Derivative-Free Optimization Solvers,1804.00154,https://arxiv.org/abs/1804.00154v2,https://arxiv.org/pdf/1804.00154v2.pdf,https://github.com/numericalalgorithmsgroup/pybobyqa,True,True,True,none,https://raw.githubusercontent.com/numericalalgorithmsgroup/pybobyqa/master/README.rst
2893,https://paperswithcode.com/paper/differentiable-collision-detection-for-a-set,Differentiable Collision Detection for a Set of Convex Primitives,2207.00669,https://arxiv.org/abs/2207.00669v3,https://arxiv.org/pdf/2207.00669v3.pdf,https://github.com/kevin-tracy/differentiablecollisions.jl,True,True,True,jax,https://raw.githubusercontent.com/kevin-tracy/differentiablecollisions.jl/master/README.md
2894,https://paperswithcode.com/paper/unsupervised-domain-adaptation-via-distilled,Unsupervised Domain Adaptation via Distilled Discriminative Clustering,2302.11984,https://arxiv.org/abs/2302.11984v1,https://arxiv.org/pdf/2302.11984v1.pdf,https://github.com/huitangtang/disclusterda,True,True,True,pytorch,https://raw.githubusercontent.com/huitangtang/disclusterda/main/README.md
2895,https://paperswithcode.com/paper/rational-approximations-of-operator-monotone,Rational approximations of operator monotone and operator convex functions,2305.12405,https://arxiv.org/abs/2305.12405v1,https://arxiv.org/pdf/2305.12405v1.pdf,https://github.com/oisinfaust/alpha-divergence-quad,True,True,True,none,https://raw.githubusercontent.com/oisinfaust/alpha-divergence-quad/main/README.md
2896,https://paperswithcode.com/paper/poly-mot-a-polyhedral-framework-for-3d-multi,Poly-MOT: A Polyhedral Framework For 3D Multi-Object Tracking,2307.16675,https://arxiv.org/abs/2307.16675v1,https://arxiv.org/pdf/2307.16675v1.pdf,https://github.com/lixiaoyu2000/Poly-MOT,True,True,True,none,https://raw.githubusercontent.com/lixiaoyu2000/Poly-MOT/main/README.md
2897,https://paperswithcode.com/paper/evaluating-correctness-and-faithfulness-of,Evaluating Correctness and Faithfulness of Instruction-Following Models for Question Answering,2307.16877,https://arxiv.org/abs/2307.16877v2,https://arxiv.org/pdf/2307.16877v2.pdf,https://github.com/mcgill-nlp/instruct-qa,True,True,True,none,https://raw.githubusercontent.com/mcgill-nlp/instruct-qa/main/README.md
2898,https://paperswithcode.com/paper/improving-visual-grounding-by-encouraging,Improving Visual Grounding by Encouraging Consistent Gradient-based Explanations,2206.15462,https://arxiv.org/abs/2206.15462v4,https://arxiv.org/pdf/2206.15462v4.pdf,https://github.com/uvavision/amc-grounding,True,True,True,pytorch,https://raw.githubusercontent.com/uvavision/amc-grounding/main/README.md
2899,https://paperswithcode.com/paper/defense-against-adversarial-attacks-on-audio,Defense Against Adversarial Attacks on Audio DeepFake Detection,2212.14597,https://arxiv.org/abs/2212.14597v2,https://arxiv.org/pdf/2212.14597v2.pdf,https://github.com/piotrkawa/audio-deepfake-adversarial-attacks,True,True,True,pytorch,https://raw.githubusercontent.com/piotrkawa/audio-deepfake-adversarial-attacks/main/README.md
2900,https://paperswithcode.com/paper/differentially-private-learning-does-not,Investigating Membership Inference Attacks under Data Dependencies,2010.12112,https://arxiv.org/abs/2010.12112v4,https://arxiv.org/pdf/2010.12112v4.pdf,https://github.com/t3humphries/non-iid-mia,True,True,True,tf,https://raw.githubusercontent.com/t3humphries/non-iid-mia/master/README.md
2901,https://paperswithcode.com/paper/fdb-fraud-dataset-benchmark,Fraud Dataset Benchmark and Applications,2208.14417,https://arxiv.org/abs/2208.14417v3,https://arxiv.org/pdf/2208.14417v3.pdf,https://github.com/amazon-research/fraud-dataset-benchmark,True,True,True,none,https://raw.githubusercontent.com/amazon-research/fraud-dataset-benchmark/main/README.md
2902,https://paperswithcode.com/paper/swin2sr-swinv2-transformer-for-compressed,Swin2SR: SwinV2 Transformer for Compressed Image Super-Resolution and Restoration,2209.11345,https://arxiv.org/abs/2209.11345v1,https://arxiv.org/pdf/2209.11345v1.pdf,https://github.com/mv-lab/swin2sr,True,True,True,pytorch,https://raw.githubusercontent.com/mv-lab/swin2sr/main/README.md
2903,https://paperswithcode.com/paper/fast-explicit-input-assistance-for,Fast Explicit-Input Assistance for Teleoperation in Clutter,2402.02612,https://arxiv.org/abs/2402.02612v3,https://arxiv.org/pdf/2402.02612v3.pdf,https://github.com/nvlabs/fast-explicit-teleop,True,True,True,none,https://raw.githubusercontent.com/nvlabs/fast-explicit-teleop/main/README.md
2904,https://paperswithcode.com/paper/image-colorization-a-survey-and-dataset,Image Colorization: A Survey and Dataset,2008.10774,https://arxiv.org/abs/2008.10774v4,https://arxiv.org/pdf/2008.10774v4.pdf,https://github.com/saeed-anwar/ColorSurvey,True,True,True,none,https://raw.githubusercontent.com/saeed-anwar/ColorSurvey/master/README.md
2905,https://paperswithcode.com/paper/improved-benthic-classification-using,Improved Benthic Classification using Resolution Scaling and SymmNet Unsupervised Domain Adaptation,2303.10960,https://arxiv.org/abs/2303.10960v1,https://arxiv.org/pdf/2303.10960v1.pdf,https://github.com/hdoi5324/benthic-uda,True,True,True,pytorch,https://raw.githubusercontent.com/hdoi5324/benthic-uda/main/README.md
2906,https://paperswithcode.com/paper/tc-gnn-accelerating-sparse-graph-neural,TC-GNN: Bridging Sparse GNN Computation and Dense Tensor Cores on GPUs,2112.02052,https://arxiv.org/abs/2112.02052v4,https://arxiv.org/pdf/2112.02052v4.pdf,https://github.com/YukeWang96/TCGNN-Pytorch,True,True,True,pytorch,https://raw.githubusercontent.com/YukeWang96/TCGNN-Pytorch/master/README.md
2907,https://paperswithcode.com/paper/minority-oriented-vicinity-expansion-with,Minority-Oriented Vicinity Expansion with Attentive Aggregation for Video Long-Tailed Recognition,2211.13471,https://arxiv.org/abs/2211.13471v1,https://arxiv.org/pdf/2211.13471v1.pdf,https://github.com/wjun0830/move,True,True,True,pytorch,https://raw.githubusercontent.com/wjun0830/move/main/README.md
2908,https://paperswithcode.com/paper/py-gwbse-a-high-throughput-workflow-package,$py$GWBSE: A high throughput workflow package for GW-BSE calculations,2210.00152,https://arxiv.org/abs/2210.00152v2,https://arxiv.org/pdf/2210.00152v2.pdf,https://github.com/cmdlab/pygwbse,True,True,True,none,https://raw.githubusercontent.com/cmdlab/pygwbse/main/README.md
2909,https://paperswithcode.com/paper/iterative-graph-alignment,Iterative Graph Alignment,2408.16667,https://arxiv.org/abs/2408.16667v1,https://arxiv.org/pdf/2408.16667v1.pdf,https://github.com/fangyuan-ksgk/ruleeval,True,True,True,none,https://raw.githubusercontent.com/fangyuan-ksgk/ruleeval/main/README.md
2910,https://paperswithcode.com/paper/dc-comix-tts-an-end-to-end-expressive-tts,DC CoMix TTS: An End-to-End Expressive TTS with Discrete Code Collaborated with Mixer,2305.19567,https://arxiv.org/abs/2305.19567v4,https://arxiv.org/pdf/2305.19567v4.pdf,https://github.com/lakahaga/dc-comix-tts,True,True,True,pytorch,https://raw.githubusercontent.com/lakahaga/dc-comix-tts/main/README.md
2911,https://paperswithcode.com/paper/elip-efficient-language-image-pre-training,ELIP: Efficient Language-Image Pre-training with Fewer Vision Tokens,2309.16738,https://arxiv.org/abs/2309.16738v2,https://arxiv.org/pdf/2309.16738v2.pdf,https://github.com/guoyang9/elip,True,True,True,pytorch,https://raw.githubusercontent.com/guoyang9/elip/main/README.md
2912,https://paperswithcode.com/paper/remote-sensing-image-change-detection-with,Remote Sensing Image Change Detection with Graph Interaction,2307.02007,https://arxiv.org/abs/2307.02007v1,https://arxiv.org/pdf/2307.02007v1.pdf,https://github.com/jackliu-97/bginet,True,True,True,pytorch,https://raw.githubusercontent.com/jackliu-97/bginet/main/README.md
2913,https://paperswithcode.com/paper/learning-to-paraphrase-sentences-to-different,Learning to Paraphrase Sentences to Different Complexity Levels,2308.02226,https://arxiv.org/abs/2308.02226v1,https://arxiv.org/pdf/2308.02226v1.pdf,https://github.com/alisonhc/change-complexity,True,True,True,pytorch,https://raw.githubusercontent.com/alisonhc/change-complexity/main/README.md
2914,https://paperswithcode.com/paper/better-speech-synthesis-through-scaling,Better speech synthesis through scaling,2305.07243,https://arxiv.org/abs/2305.07243v2,https://arxiv.org/pdf/2305.07243v2.pdf,https://github.com/neonbjb/tortoise-tts,True,True,True,pytorch,https://raw.githubusercontent.com/neonbjb/tortoise-tts/main/README.md
2915,https://paperswithcode.com/paper/synthesis-of-separation-processes-with,Synthesis of separation processes with reinforcement learning,2211.04327,https://arxiv.org/abs/2211.04327v1,https://arxiv.org/pdf/2211.04327v1.pdf,https://github.com/lollcat/aspen-rl,True,True,True,jax,https://raw.githubusercontent.com/lollcat/aspen-rl/main/README.md
2916,https://paperswithcode.com/paper/physically-interpretable-approximations-of,Physically interpretable approximations of many-body spectral functions,2306.11038,https://arxiv.org/abs/2306.11038v4,https://arxiv.org/pdf/2306.11038v4.pdf,https://github.com/shubhangg/rational-approximation-for-many-body-spectral-functions,True,True,True,none,https://raw.githubusercontent.com/shubhangg/rational-approximation-for-many-body-spectral-functions/main/README.md
2917,https://paperswithcode.com/paper/crossmoda-2021-challenge-benchmark-of-cross,CrossMoDA 2021 challenge: Benchmark of Cross-Modality Domain Adaptation techniques for Vestibular Schwannoma and Cochlea Segmentation,2201.02831,https://arxiv.org/abs/2201.02831v3,https://arxiv.org/pdf/2201.02831v3.pdf,https://github.com/kaiseem/dar-unet,True,True,True,pytorch,https://raw.githubusercontent.com/kaiseem/dar-unet/main/README.md
2918,https://paperswithcode.com/paper/the-impact-of-weak-lensing-on-type-ia,The impact of weak lensing on Type Ia supernovae luminosity distances,2210.10688,https://arxiv.org/abs/2210.10688v2,https://arxiv.org/pdf/2210.10688v2.pdf,https://github.com/paulshah/snlensing,True,True,True,none,https://raw.githubusercontent.com/paulshah/snlensing/main/README.md
2919,https://paperswithcode.com/paper/multi-dataset-training-of-transformers-for,Multi-dataset Training of Transformers for Robust Action Recognition,2209.12362,https://arxiv.org/abs/2209.12362v4,https://arxiv.org/pdf/2209.12362v4.pdf,https://github.com/junweiliang/multitrain,True,True,True,pytorch,https://raw.githubusercontent.com/junweiliang/multitrain/main/README.md
2920,https://paperswithcode.com/paper/long-range-graph-benchmark,Long Range Graph Benchmark,2206.08164,https://arxiv.org/abs/2206.08164v4,https://arxiv.org/pdf/2206.08164v4.pdf,https://github.com/vijaydwivedi75/lrgb,True,True,True,pytorch,https://raw.githubusercontent.com/vijaydwivedi75/lrgb/main/README.md
2921,https://paperswithcode.com/paper/multiresolution-graph-transformers-and,Multiresolution Graph Transformers and Wavelet Positional Encoding for Learning Hierarchical Structures,2302.08647,https://arxiv.org/abs/2302.08647v4,https://arxiv.org/pdf/2302.08647v4.pdf,https://github.com/vijaydwivedi75/lrgb,True,True,True,pytorch,https://raw.githubusercontent.com/vijaydwivedi75/lrgb/main/README.md
2922,https://paperswithcode.com/paper/balance-a-python-package-for-balancing-biased,balance -- a Python package for balancing biased data samples,2307.06024,https://arxiv.org/abs/2307.06024v2,https://arxiv.org/pdf/2307.06024v2.pdf,https://github.com/facebookresearch/balance,True,True,True,none,https://raw.githubusercontent.com/facebookresearch/balance/main/README.md
2923,https://paperswithcode.com/paper/householder-projector-for-unsupervised-latent,Householder Projector for Unsupervised Latent Semantics Discovery,2307.08012,https://arxiv.org/abs/2307.08012v1,https://arxiv.org/pdf/2307.08012v1.pdf,https://github.com/kingjamessong/householdergan,True,True,True,pytorch,https://raw.githubusercontent.com/kingjamessong/householdergan/main/README.md
2924,https://paperswithcode.com/paper/robust-quantitative-susceptibility-mapping,Robust Quantitative Susceptibility Mapping via Approximate Message Passing with Parameter Estimation,2207.14709,https://arxiv.org/abs/2207.14709v3,https://arxiv.org/pdf/2207.14709v3.pdf,https://github.com/emorycn2l/qsm_amp_pe,True,True,True,none,https://raw.githubusercontent.com/emorycn2l/qsm_amp_pe/master/README.md
2925,https://paperswithcode.com/paper/krylov-subspace-recycling-with-randomized,Krylov Subspace Recycling With Randomized Sketching For Matrix Functions,2308.02290,https://arxiv.org/abs/2308.02290v2,https://arxiv.org/pdf/2308.02290v2.pdf,https://github.com/burkel8/srfom,True,True,True,none,https://raw.githubusercontent.com/burkel8/srfom/main/README.md
2926,https://paperswithcode.com/paper/lidar-based-4d-occupancy-completion-and,LiDAR-based 4D Occupancy Completion and Forecasting,2310.11239,https://arxiv.org/abs/2310.11239v2,https://arxiv.org/pdf/2310.11239v2.pdf,https://github.com/ai4ce/occ4cast,True,True,True,pytorch,https://raw.githubusercontent.com/ai4ce/occ4cast/main/README.md
2927,https://paperswithcode.com/paper/learning-depth-from-focus-in-the-wild,Learning Depth from Focus in the Wild,2207.09658,https://arxiv.org/abs/2207.09658v2,https://arxiv.org/pdf/2207.09658v2.pdf,https://github.com/wcy199705/dffinthewild,True,True,True,pytorch,https://raw.githubusercontent.com/wcy199705/dffinthewild/main/README.md
2928,https://paperswithcode.com/paper/xflow-benchmarking-flow-behaviors-over-graphs,XFlow: Benchmarking Flow Behaviors over Graphs,2308.03819,https://arxiv.org/abs/2308.03819v1,https://arxiv.org/pdf/2308.03819v1.pdf,https://github.com/xgraphing/xflow,True,True,True,pytorch,https://raw.githubusercontent.com/xgraphing/xflow/main/README.md
2929,https://paperswithcode.com/paper/graphgpt-graph-instruction-tuning-for-large,GraphGPT: Graph Instruction Tuning for Large Language Models,2310.13023,https://arxiv.org/abs/2310.13023v3,https://arxiv.org/pdf/2310.13023v3.pdf,https://github.com/HKUDS/GraphGPT,True,True,True,pytorch,https://raw.githubusercontent.com/HKUDS/GraphGPT/main/README.md
